"","X","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt","MSTD.LS.QN","NISfnd","orgF","yer","orgFnd","orgFnd2","ssnno","yer_ssn","yer_ssn2","lok_pos_lat","lok_pos_lon","MST.nummer","Dato_inds"
"1445","1445","qpcr0715","qpcr0715.25",91650035,"300",55.0933,8.56825,"plt02","Mya arenaria","May","MST0126",NA,"Unknown","Mya","arenaria","2018","spri","MST0126_2018-05-25","3","0","0","0","'0/0/0/3'","Mya arenaria.qpcr0715..","MST0126_2018-05-25_Mya arenaria_qpcr0715","TRUE","TRUE",2018,TRUE,1,"1st","2018, 1st halvår","2018, jan - jun",55.0933,8.56825,"MST0126_2018-05-25","2018-05-25"
"1446","1446","qpcr0715","qpcr0715.26",99000049,"1200",55.25,15.983333,"plt02","Mya arenaria","May","MST0223",NA,"Unknown","Mya","arenaria","2018","spri","MST0223_2018-05-29","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0715..","MST0223_2018-05-29_Mya arenaria_qpcr0715","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.25,15.983333,"MST0223_2018-05-29","2018-05-29"
"1447","1447","qpcr0715","qpcr0715.27",94300001,NA,55.67411,10.09041,"plt02","Mya arenaria","May","MST0229",NA,"Unknown","Mya","arenaria","2018","spri","MST0229_2018-05-16","0","1","1","1","'1/1/1/0'","Mya arenaria.qpcr0715..","MST0229_2018-05-16_Mya arenaria_qpcr0715","TRUE","TRUE",2018,TRUE,1,"1st","2018, 1st halvår","2018, jan - jun",55.67411,10.09041,"MST0229_2018-05-16","2018-05-16"
"1448","1448","qpcr0715","qpcr0715.28",93210013,"1500",55.8675,11.787833,"plt02","Mya arenaria","Apr","MST0284",NA,"Unknown","Mya","arenaria","2018","spri","MST0284_2018-04-03","0","0","1","2","'0/2/1/0'","Mya arenaria.qpcr0715..","MST0284_2018-04-03_Mya arenaria_qpcr0715","TRUE","TRUE",2018,TRUE,1,"1st","2018, 1st halvår","2018, jan - jun",55.8675,11.787833,"MST0284_2018-04-03","2018-04-03"
"1449","1449","qpcr0715","qpcr0715.29",91500007,"1500",55.33885,8.349417,"plt02","Mya arenaria","May","MST0286",NA,"Unknown","Mya","arenaria","2018","spri","MST0286_2018-05-15","0","0","2","1","'0/1/2/0'","Mya arenaria.qpcr0715..","MST0286_2018-05-15_Mya arenaria_qpcr0715","TRUE","TRUE",2018,TRUE,1,"1st","2018, 1st halvår","2018, jan - jun",55.33885,8.349417,"MST0286_2018-05-15","2018-05-15"
"1451","1451","qpcr0715","qpcr0715.30",94300001,"1600",56.131667,11.156667,"plt02","Mya arenaria","Sep","MST0218",NA,"Unknown","Mya","arenaria","2018","fall","MST0218_2018-09-19","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0715..","MST0218_2018-09-19_Mya arenaria_qpcr0715","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.131667,11.156667,"MST0218_2018-09-19","2018-09-19"
"1452","1452","qpcr0715","qpcr0715.31",94230001,"1100",55.478275,10.51792,"plt02","Mya arenaria","Sep","MST0237",NA,"Unknown","Mya","arenaria","2018","fall","MST0237_2018-09-10","1","0","2","0","'0/0/2/1'","Mya arenaria.qpcr0715..","MST0237_2018-09-10_Mya arenaria_qpcr0715","TRUE","TRUE",2018,TRUE,1,"2nd","2018, 2nd halvår","2018, jul - nov",55.478275,10.51792,"MST0237_2018-09-10","2018-09-10"
"1453","1453","qpcr0715","qpcr0715.32",94400007,"1600",56.154495,10.319002,"plt02","Mya arenaria","Sep","MST0211",NA,"Unknown","Mya","arenaria","2018","fall","MST0211_2018-09-25","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0715..","MST0211_2018-09-25_Mya arenaria_qpcr0715","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.154495,10.319002,"MST0211_2018-09-25","2018-09-25"
"1459","1459","qpcr0715","qpcr0715.9",97200002,"1300",55.865833,12.749167,"plt02","Mya arenaria","Aug","MST0221",NA,"Unknown","Mya","arenaria","2018","fall","MST0221_2018-08-29","0","2","0","1","'2/1/0/0'","Mya arenaria.qpcr0715..","MST0221_2018-08-29_Mya arenaria_qpcr0715","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.865833,12.749167,"MST0221_2018-08-29","2018-08-29"
"1461","1461","qpcr0716","qpcr0716.10",93000005,"1500",56.856667,10.791667,"plt03","Mya arenaria","Sep","MST0197",NA,"Unknown","Mya","arenaria","2018","fall","MST0197_2018-09-03","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0716..","MST0197_2018-09-03_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.856667,10.791667,"MST0197_2018-09-03","2018-09-03"
"1462","1462","qpcr0716","qpcr0716.11",99210007,"1100",54.740283,12.099767,"plt03","Mya arenaria","Sep","MST0109",NA,"Unknown","Mya","arenaria","2018","fall","MST0109_2018-09-25","0","2","0","1","'2/1/0/0'","Mya arenaria.qpcr0716..","MST0109_2018-09-25_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.740283,12.099767,"MST0109_2018-09-25","2018-09-25"
"1463","1463","qpcr0716","qpcr0716.12",99000049,"1500",55.25,15.983333,"plt03","Mya arenaria","Sep","MST0242",NA,"Unknown","Mya","arenaria","2018","fall","MST0242_2018-09-18","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0716..","MST0242_2018-09-18_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.25,15.983333,"MST0242_2018-09-18","2018-09-18"
"1464","1464","qpcr0716","qpcr0716.13",93610032,"1500",56.662733,9.974033,"plt03","Mya arenaria","Sep","MST0194",NA,"Unknown","Mya","arenaria","2018","fall","MST0194_2018-09-04","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0716..","MST0194_2018-09-04_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.662733,9.974033,"MST0194_2018-09-04","2018-09-04"
"1465","1465","qpcr0716","qpcr0716.14",98210012,"1100",54.734667,11.0912,"plt03","Mya arenaria","Oct","MST0110",NA,"Unknown","Mya","arenaria","2018","fall","MST0110_2018-10-10","0","2","0","1","'2/1/0/0'","Mya arenaria.qpcr0716..","MST0110_2018-10-10_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.734667,11.0912,"MST0110_2018-10-10","2018-10-10"
"1466","1466","qpcr0716","qpcr0716.15",91320001,"420",56.076167,8.224333,"plt03","Mya arenaria","Sep","MST0243",NA,"Unknown","Mya","arenaria","2018","fall","MST0243_2018-09-04","0","1","0","2","'1/2/0/0'","Mya arenaria.qpcr0716..","MST0243_2018-09-04_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.076167,8.224333,"MST0243_2018-09-04","2018-09-04"
"1467","1467","qpcr0716","qpcr0716.16",91500007,"1200",55.337583,8.350617,"plt03","Mya arenaria","Aug","MST0128",NA,"Unknown","Mya","arenaria","2018","fall","MST0128_2018-08-07","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0716..","MST0128_2018-08-07_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.337583,8.350617,"MST0128_2018-08-07","2018-08-07"
"1472","1472","qpcr0716","qpcr0716.20",95600002,"1525",54.997777,10.160775,"plt03","Mya arenaria","May","MST0080",NA,"Unknown","Mya","arenaria","2018","spri","MST0080_2018-05-14","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0716..","MST0080_2018-05-14_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",54.997777,10.160775,"MST0080_2018-05-14","2018-05-14"
"1479","1479","qpcr0716","qpcr0716.9",99000052,"1500",55.000833,13.296167,"plt03","Mya arenaria","Aug","MST0235",NA,"Unknown","Mya","arenaria","2018","fall","MST0235_2018-08-31","0","3","0","0","'3/0/0/0'","Mya arenaria.qpcr0716..","MST0235_2018-08-31_Mya arenaria_qpcr0716","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.000833,13.296167,"MST0235_2018-08-31","2018-08-31"
"1481","1481","qpcr0717","qpcr0717.10",93000001,"1100",56.132217,11.157867,"plt01","Carassius auratus","Aug","MST0012",NA,"Unknown","Carassius","auratus","2017","fall","MST0012_2017-08-29","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0012_2017-08-29_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",56.132217,11.157867,"MST0012_2017-08-29","2017-08-29"
"1482","1482","qpcr0717","qpcr0717.11",93740007,"710",56.622167,9.075833,"plt01","Carassius auratus","Sep","MST0019",NA,"Unknown","Carassius","auratus","2017","fall","MST0019_2017-09-12","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0019_2017-09-12_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",56.622167,9.075833,"MST0019_2017-09-12","2017-09-12"
"1483","1483","qpcr0717","qpcr0717.12",95600002,"1400",54.997667,10.160333,"plt01","Carassius auratus","Sep","MST0029",NA,"Unknown","Carassius","auratus","2017","fall","MST0029_2017-09-25","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0029_2017-09-25_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",54.997667,10.160333,"MST0029_2017-09-25","2017-09-25"
"1484","1484","qpcr0717","qpcr0717.13",94300001,"800",55.674383,10.090417,"plt01","Carassius auratus","Sep","MST0032",NA,"Unknown","Carassius","auratus","2017","fall","MST0032_2017-09-20","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0032_2017-09-20_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.674383,10.090417,"MST0032_2017-09-20","2017-09-20"
"1485","1485","qpcr0717","qpcr0717.14",99000049,"1450",55.25,55.250017,"plt01","Carassius auratus","Oct","MST0041",NA,"Unknown","Carassius","auratus","2017","fall","MST0041_2017-10-19","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0041_2017-10-19_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.25,55.250017,"MST0041_2017-10-19","2017-10-19"
"1486","1486","qpcr0717","qpcr0717.15",97200002,"1500",55.8623,12.750267,"plt01","Carassius auratus","Sep","MST0046",NA,"Unknown","Carassius","auratus","2017","fall","MST0046_2017-09-18","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0046_2017-09-18_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.8623,12.750267,"MST0046_2017-09-18","2017-09-18"
"1487","1487","qpcr0717","qpcr0717.16",94230001,"1100",55.4678333333333,10.5169333333333,"plt01","Carassius auratus","Oct","MST0048",NA,"Unknown","Carassius","auratus","2017","fall","MST0048_2017-10-09","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0048_2017-10-09_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.4678333333333,10.5169333333333,"MST0048_2017-10-09","2017-10-09"
"1488","1488","qpcr0717","qpcr0717.17",93770056,"400",56.600833,8.414833,"plt01","Carassius auratus","Apr","MST0050",NA,"Unknown","Carassius","auratus","2018","spri","MST0050_2018-04-25","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0050_2018-04-25_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.600833,8.414833,"MST0050_2018-04-25","2018-04-25"
"1489","1489","qpcr0717","qpcr0717.18",96510125,"1200",55.027358,10.377598,"plt01","Carassius auratus","Apr","MST0055",NA,"Unknown","Carassius","auratus","2018","spri","MST0055_2018-04-24","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0055_2018-04-24_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.027358,10.377598,"MST0055_2018-04-24","2018-04-24"
"1490","1490","qpcr0717","qpcr0717.19",93500119,"1100",56.625617,10.590433,"plt01","Carassius auratus","Apr","MST0064",NA,"Unknown","Carassius","auratus","2018","spri","MST0064_2018-04-16","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0064_2018-04-16_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.625617,10.590433,"MST0064_2018-04-16","2018-04-16"
"1492","1492","qpcr0717","qpcr0717.20",95700008,"1000",54.842127,9.819387,"plt01","Carassius auratus","Mar","MST0067",NA,"Unknown","Carassius","auratus","2018","spri","MST0067_2018-03-21","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0067_2018-03-21_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",54.842127,9.819387,"MST0067_2018-03-21","2018-03-21"
"1493","1493","qpcr0717","qpcr0717.21",95220322,"1500",55.139,11.515833,"plt01","Carassius auratus","Apr","MST0097",NA,"Unknown","Carassius","auratus","2018","spri","MST0097_2018-04-18","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0097_2018-04-18_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.139,11.515833,"MST0097_2018-04-18","2018-04-18"
"1494","1494","qpcr0717","qpcr0717.22",91320001,"1150",56.076167,8.224333,"plt01","Carassius auratus","Sep","MST0118",NA,"Unknown","Carassius","auratus","2017","fall","MST0118_2017-09-19","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0118_2017-09-19_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",56.076167,8.224333,"MST0118_2017-09-19","2017-09-19"
"1495","1495","qpcr0717","qpcr0717.23",91500007,"1450",55.3375,8.350667,"plt01","Carassius auratus","Sep","MST0121",NA,"Unknown","Carassius","auratus","2017","fall","MST0121_2017-09-05","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0121_2017-09-05_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.3375,8.350667,"MST0121_2017-09-05","2017-09-05"
"1496","1496","qpcr0717","qpcr0717.24",92200001,"1350",57.607833,9.915333,"plt01","Carassius auratus","Oct","MST0131",NA,"Unknown","Carassius","auratus","2017","fall","MST0131_2017-10-10","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0131_2017-10-10_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",57.607833,9.915333,"MST0131_2017-10-10","2017-10-10"
"1497","1497","qpcr0717","qpcr0717.25",93000005,"1800",56.856667,10.791667,"plt01","Carassius auratus","Jun","MST0071",NA,"Unknown","Carassius","auratus","2018","spri","MST0071_2018-06-11","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0071_2018-06-11_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.856667,10.791667,"MST0071_2018-06-11","2018-06-11"
"1498","1498","qpcr0717","qpcr0717.26",93610032,"1610",56.659,9.973333,"plt01","Carassius auratus","Jun","MST0074",NA,"Unknown","Carassius","auratus","2018","spri","MST0074_2018-06-11","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0074_2018-06-11_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.659,9.973333,"MST0074_2018-06-11","2018-06-11"
"1499","1499","qpcr0717","qpcr0717.27",93730002,"1100",56.956667,9.062333,"plt01","Carassius auratus","Jun","MST0076",NA,"Unknown","Carassius","auratus","2018","spri","MST0076_2018-06-06","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0076_2018-06-06_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.956667,9.062333,"MST0076_2018-06-06","2018-06-06"
"1500","1500","qpcr0717","qpcr0717.28",93740007,"500",56.620833,9.074833,"plt01","Carassius auratus","Jun","MST0088",NA,"Unknown","Carassius","auratus","2018","spri","MST0088_2018-06-07","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0088_2018-06-07_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.620833,9.074833,"MST0088_2018-06-07","2018-06-07"
"1501","1501","qpcr0717","qpcr0717.29",93920064,"1600",57.540783,10.479267,"plt01","Carassius auratus","Jun","MST0132",NA,"Unknown","Carassius","auratus","2018","spri","MST0132_2018-06-27","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0132_2018-06-27_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",57.540783,10.479267,"MST0132_2018-06-27","2018-06-27"
"1503","1503","qpcr0717","qpcr0717.30",93220011,"1500",55.713,12.066667,"plt01","Carassius auratus","Aug","MST0141",NA,"Unknown","Carassius","auratus","2018","fall","MST0141_2018-08-16","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0141_2018-08-16_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.713,12.066667,"MST0141_2018-08-16","2018-08-16"
"1504","1504","qpcr0717","qpcr0717.31",94230001,"900",55.478233,10.518233,"plt01","Carassius auratus","Jun","MST0152",NA,"Unknown","Carassius","auratus","2018","spri","MST0152_2018-06-04","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0152_2018-06-04_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.478233,10.518233,"MST0152_2018-06-04","2018-06-04"
"1505","1505","qpcr0717","qpcr0717.32",93740007,"900",56.620833,9.075833,"plt01","Carassius auratus","Aug","MST0220",NA,"Unknown","Carassius","auratus","2018","fall","MST0220_2018-08-30","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0220_2018-08-30_Carassius auratus_qpcr0717","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.620833,9.075833,"MST0220_2018-08-30","2018-08-30"
"1511","1511","qpcr0717","qpcr0717.9",99000052,"1500",54.999617,13.299867,"plt01","Carassius auratus","Aug","MST0003",NA,"Unknown","Carassius","auratus","2017","fall","MST0003_2017-08-30","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0717..","MST0003_2017-08-30_Carassius auratus_qpcr0717","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",54.999617,13.299867,"MST0003_2017-08-30","2017-08-30"
"1513","1513","qpcr0718","qpcr0718.10",93730002,"700",56.954,9.062333,"plt02","Carassius auratus","Aug","MST0227",NA,"Unknown","Carassius","auratus","2018","fall","MST0227_2018-08-29","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0227_2018-08-29_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.954,9.062333,"MST0227_2018-08-29","2018-08-29"
"1514","1514","qpcr0718","qpcr0718.11",97230016,"1600",55.968167,12.566,"plt02","Carassius auratus","Jun","MST0230",NA,"Unknown","Carassius","auratus","2018","spri","MST0230_2018-06-27","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0230_2018-06-27_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.968167,12.566,"MST0230_2018-06-27","2018-06-27"
"1515","1515","qpcr0718","qpcr0718.12",95600002,"1300",54.9975,10.160833,"plt02","Carassius auratus","Aug","MST0231",NA,"Unknown","Carassius","auratus","2018","fall","MST0231_2018-08-17","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0231_2018-08-17_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.9975,10.160833,"MST0231_2018-08-17","2018-08-17"
"1516","1516","qpcr0718","qpcr0718.13",95600002,"1500",54.997398,10.161378,"plt02","Carassius auratus","Aug","MST0244",NA,"Unknown","Carassius","auratus","2018","fall","MST0244_2018-08-28","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0244_2018-08-28_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.997398,10.161378,"MST0244_2018-08-28","2018-08-28"
"1517","1517","qpcr0718","qpcr0718.14",94300001,"1600",55.674047,10.090607,"plt02","Carassius auratus","Aug","MST0257",NA,"Unknown","Carassius","auratus","2018","fall","MST0257_2018-08-23","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0257_2018-08-23_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.674047,10.090607,"MST0257_2018-08-23","2018-08-23"
"1518","1518","qpcr0718","qpcr0718.15",93220011,"1500",55.713,12.066667,"plt02","Carassius auratus","Jun","MST0280",NA,"Unknown","Carassius","auratus","2018","spri","MST0280_2018-06-27","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0280_2018-06-27_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.713,12.066667,"MST0280_2018-06-27","2018-06-27"
"1519","1519","qpcr0718","qpcr0718.16",99000052,"1500",55.015833,13.296667,"plt02","Carassius auratus","May","MST0047",NA,"Unknown","Carassius","auratus","2018","spri","MST0047_2018-05-23","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0047_2018-05-23_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.015833,13.296667,"MST0047_2018-05-23","2018-05-23"
"1520","1520","qpcr0718","qpcr0718.17",95130028,"950",55.703333,9.668333,"plt02","Carassius auratus","Apr","MST0059",NA,"Unknown","Carassius","auratus","2018","spri","MST0059_2018-04-05","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0059_2018-04-05_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.703333,9.668333,"MST0059_2018-04-05","2018-04-05"
"1521","1521","qpcr0718","qpcr0718.18",94510035,"1100",56.183983,10.59145,"plt02","Carassius auratus","May","MST0061",NA,"Unknown","Carassius","auratus","2018","spri","MST0061_2018-05-28","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0061_2018-05-28_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.183983,10.59145,"MST0061_2018-05-28","2018-05-28"
"1522","1522","qpcr0718","qpcr0718.19",96700057,"1750",55.440283,10.803883,"plt02","Carassius auratus","May","MST0063",NA,"Unknown","Carassius","auratus","2018","spri","MST0063_2018-05-03","0","3","0","0","'3/0/0/0'","Carassius auratus.qpcr0718..","MST0063_2018-05-03_Carassius auratus_qpcr0718","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.440283,10.803883,"MST0063_2018-05-03","2018-05-03"
