"","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt"
"3090","qpcr0822","qpcr0822.22",93730002,1625,57.9565833333333,9.052075,"plt02","Oncorhynchus mykiss","May","MST0164",NA,"Unknown","Oncorhynchus","mykiss",2019,"spri","MST0164_2019-05-13",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3091","qpcr0822","qpcr0822.23",91320001,230,56.0778333333333,8.21679444444444,"plt02","Oncorhynchus mykiss","May","MST0453",NA,"Unknown","Oncorhynchus","mykiss",2019,"spri","MST0453_2019-05-09",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3092","qpcr0822","qpcr0822.24",93500119,1300,57.6178166666667,10.5334777777778,"plt02","Oncorhynchus mykiss","Mar","MST0239",NA,"Unknown","Oncorhynchus","mykiss",2019,"spri","MST0239_2019-03-12",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3093","qpcr0822","qpcr0822.25",93730002,1000,57.955,9.05194444444444,"plt02","Oncorhynchus mykiss","Aug","MST0473",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0473_2019-08-28",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3094","qpcr0822","qpcr0822.26",93220011,1600,55.713,12.04,"plt02","Oncorhynchus mykiss","Sep","MST0144",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0144_2019-09-05",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3095","qpcr0822","qpcr0822.27",94230001,1000,55.4678333333333,10.5169333333333,"plt02","Oncorhynchus mykiss","Sep","MST0188",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0188_2019-09-02",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3096","qpcr0822","qpcr0822.28",99000049,1400,55.25,15.59,"plt02","Oncorhynchus mykiss","Aug","MST0521",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0521_2019-08-07",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3097","qpcr0822","qpcr0822.29",91500007,900,55.3376,8.35004444444444,"plt02","Oncorhynchus mykiss","Aug","MST0498",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0498_2019-08-27",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3098","qpcr0822","qpcr0822.3",NA,NA,NA,NA,"plt02","Oncorhynchus mykiss",NA,"std1E3",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0822.."
"3099","qpcr0822","qpcr0822.30",92200001,1500,57.6078333333333,9.90025555555555,"plt02","Oncorhynchus mykiss","Sep","MST0430",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0430_2019-09-24",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3100","qpcr0822","qpcr0822.31",93000005,1800,56.85705,10.7846472222222,"plt02","Oncorhynchus mykiss","Aug","MST0419",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0419_2019-08-26",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3101","qpcr0822","qpcr0822.32",NA,NA,NA,NA,"plt02","Oncorhynchus mykiss",NA,"MST0NEC",NA,"Unknown","Oncorhynchus","mykiss",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3102","qpcr0822","qpcr0822.4",NA,NA,NA,NA,"plt02","Oncorhynchus mykiss",NA,"std1E2",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0822.."
"3103","qpcr0822","qpcr0822.5",NA,NA,NA,NA,"plt02","Oncorhynchus mykiss",NA,"std1E1",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0822.."
"3104","qpcr0822","qpcr0822.6",NA,NA,NA,NA,"plt02","Oncorhynchus mykiss",NA,"std1E0",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0822.."
"3105","qpcr0822","qpcr0822.7",NA,NA,NA,NA,"plt02","Oncorhynchus mykiss",NA,"std1E-1",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3106","qpcr0822","qpcr0822.8",NA,NA,NA,NA,"plt02","Oncorhynchus mykiss",NA,"std1ENTC",NA,"NTC","Oncorhynchus","mykiss",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3107","qpcr0822","qpcr0822.9",94300001,1500,56.1318333333333,11.1501333333333,"plt02","Oncorhynchus mykiss","Jun","MST0182",NA,"Unknown","Oncorhynchus","mykiss",2019,"spri","MST0182_2019-06-12",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0822.."
"3108","qpcr0823","qpcr0823.1",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1E5",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Oncorhynchus mykiss.qpcr0823.."
"3109","qpcr0823","qpcr0823.10",99210007,1300,54.74,12.0857527777778,"plt03","Oncorhynchus mykiss","Aug","MST0367",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0367_2019-08-14",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3110","qpcr0823","qpcr0823.11",95600002,1700,54.9979333333333,10.1670388888889,"plt03","Oncorhynchus mykiss","Aug","MST0502",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0502_2019-08-26",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3111","qpcr0823","qpcr0823.12",93010001,1800,57.10855,11.1192944444444,"plt03","Oncorhynchus mykiss","Mar","MST0462",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0462_2020-03-09",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3112","qpcr0823","qpcr0823.13",93610032,1650,56.6908333333333,10.0394444444444,"plt03","Oncorhynchus mykiss","May","MST0424",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0424_2020-05-12",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3113","qpcr0823","qpcr0823.14",95600002,1600,54.9973333333333,10.1501527777778,"plt03","Oncorhynchus mykiss","May","MST0533",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0533_2020-05-13",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3114","qpcr0823","qpcr0823.15",93000005,1400,56.8564833333333,10.7848333333333,"plt03","Oncorhynchus mykiss","May","MST0526",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0526_2020-05-13",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3115","qpcr0823","qpcr0823.16",93730002,1000,56.9535166666667,9.05256666666667,"plt03","Oncorhynchus mykiss","May","MST0529",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0529_2020-05-14",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3116","qpcr0823","qpcr0823.17",94400007,1300,56.1548694444444,10.3208805555556,"plt03","Oncorhynchus mykiss","May","MST0530",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0530_2020-05-15",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3117","qpcr0823","qpcr0823.18",97200002,1350,55.8616666666667,12.7336055555556,"plt03","Oncorhynchus mykiss","May","MST0384",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0384_2020-05-15",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3118","qpcr0823","qpcr0823.19",93740007,1075,56.62065,9.06807222222222,"plt03","Oncorhynchus mykiss","May","MST0386",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0386_2020-05-15",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3119","qpcr0823","qpcr0823.2",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1E4",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Oncorhynchus mykiss.qpcr0823.."
"3120","qpcr0823","qpcr0823.20",94300001,1600,55.6745,10.08345,"plt03","Oncorhynchus mykiss","May","MST0377",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0377_2020-05-18",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3121","qpcr0823","qpcr0823.21",91500007,700,55.3375166666667,8.35012777777778,"plt03","Oncorhynchus mykiss","May","MST0404",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0404_2020-05-20",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3122","qpcr0823","qpcr0823.22",91320001,200,56.0778333333333,8.21679444444444,"plt03","Oncorhynchus mykiss","May","MST0448",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0448_2020-05-26",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3123","qpcr0823","qpcr0823.23",93300091,1550,56.1455666666667,11.5855166666667,"plt03","Oncorhynchus mykiss","May","MST0553",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0553_2020-05-26",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3124","qpcr0823","qpcr0823.24",93500119,1200,56.6552166666667,10.5838388888889,"plt03","Oncorhynchus mykiss","May","MST0412",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST412_2020-05-26",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3125","qpcr0823","qpcr0823.25",95700008,1400,54.8410833333333,9.81681111111111,"plt03","Oncorhynchus mykiss","May","MST0353",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0353_2020-05-27",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3126","qpcr0823","qpcr0823.26",95130028,1300,55.7016,9.65158055555556,"plt03","Oncorhynchus mykiss","May","MST0378",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0378_2020-05-28",0,2,1,0,"'2/0/1/0'","Oncorhynchus mykiss.qpcr0823.."
"3127","qpcr0823","qpcr0823.27",94300001,1350,56.1318333333333,11.1501472222222,"plt03","Oncorhynchus mykiss","Jun","MST0551",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0551_2020-06-02",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3128","qpcr0823","qpcr0823.28",99000049,1450,55.25,15.59,"plt03","Oncorhynchus mykiss","Jun","MST0512",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0512_2020-06-03",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3129","qpcr0823","qpcr0823.29",95220322,1550,55.1248333333333,11.5334611111111,"plt03","Oncorhynchus mykiss","Jun","MST0558",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0558_2020-06-04",0,2,1,0,"'2/0/1/0'","Oncorhynchus mykiss.qpcr0823.."
"3130","qpcr0823","qpcr0823.3",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1E3",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0823.."
"3131","qpcr0823","qpcr0823.30",93220011,1600,55.713,12.04,"plt03","Oncorhynchus mykiss","Jun","MST0501",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0501_2020-06-04",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3132","qpcr0823","qpcr0823.31",94230001,1300,55.4782666666667,10.5168722222222,"plt03","Oncorhynchus mykiss","Jun","MST0447",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0447_2020-06-08",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3133","qpcr0823","qpcr0823.32",99000052,1600,55.0001666666667,13.3000083333333,"plt03","Oncorhynchus mykiss","Jun","MST0395",NA,"Unknown","Oncorhynchus","mykiss",2020,"spri","MST0395_2020-06-10",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3134","qpcr0823","qpcr0823.4",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1E2",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0823.."
"3135","qpcr0823","qpcr0823.5",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1E1",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0823.."
"3136","qpcr0823","qpcr0823.6",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1E0",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Oncorhynchus mykiss.qpcr0823.."
"3137","qpcr0823","qpcr0823.7",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1E-1",NA,"Standard","Oncorhynchus","mykiss",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3138","qpcr0823","qpcr0823.8",NA,NA,NA,NA,"plt03","Oncorhynchus mykiss",NA,"std1ENTC",NA,"NTC","Oncorhynchus","mykiss",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3139","qpcr0823","qpcr0823.9",91320001,80,56.0778333333333,8.21679444444444,"plt03","Oncorhynchus mykiss","Aug","MST0379",NA,"Unknown","Oncorhynchus","mykiss",2019,"fall","MST0379_2019-08-07",0,3,0,0,"'3/0/0/0'","Oncorhynchus mykiss.qpcr0823.."
"3140","qpcr0824","qpcr0824.1",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"std1E5",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Paralithodes camtschaticus.qpcr0824.."
"3141","qpcr0824","qpcr0824.10",93770056,480,56.7090333333333,8.26817222222222,"plt01","Paralithodes camtschaticus","Jun","MST0486",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0486_2019-06-12",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3142","qpcr0824","qpcr0824.11",95130028,1360,55.7044722222222,9.67034444444444,"plt01","Paralithodes camtschaticus","Mar","MST0282",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0282_2019-03-14",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3143","qpcr0824","qpcr0824.12",96510125,1320,55.0256666666667,10.4172694444444,"plt01","Paralithodes camtschaticus","Mar","MST0293",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0293_2019-03-07",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3144","qpcr0824","qpcr0824.13",95700008,1700,54.8372666666667,9.81814166666667,"plt01","Paralithodes camtschaticus","Mar","MST0275",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0275_2019-03-21",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3145","qpcr0824","qpcr0824.14",95220322,1400,55.1218333333333,11.5833694444444,"plt01","Paralithodes camtschaticus","Mar","MST0191",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0191_2019-03-22",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3146","qpcr0824","qpcr0824.15",95600002,1300,54.9977527777778,10.1669472222222,"plt01","Paralithodes camtschaticus","Jun","MST0177",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0177_2019-06-04",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3147","qpcr0824","qpcr0824.16",94400007,1100,56.1547194444444,10.3194083333333,"plt01","Paralithodes camtschaticus","Jun","MST0179",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0179_2019-06-11",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3148","qpcr0824","qpcr0824.17",94300001,1650,55.6737194444444,10.053805,"plt01","Paralithodes camtschaticus","Aug","MST0427",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0427_2019-08-29",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3149","qpcr0824","qpcr0824.18",99000052,1450,54.9996666666667,13.2833611111111,"plt01","Paralithodes camtschaticus","Aug","MST0471",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0471_2019-08-28",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3150","qpcr0824","qpcr0824.19",94400007,1700,56.1545944444444,10.3222166666667,"plt01","Paralithodes camtschaticus","Sep","MST0482",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0482_2019-09-05",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3151","qpcr0824","qpcr0824.2",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"std1E4",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Paralithodes camtschaticus.qpcr0824.."
"3152","qpcr0824","qpcr0824.20",93610032,1600,56.6616666666667,9.96777777777778,"plt01","Paralithodes camtschaticus","Aug","MST0518",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0518_2019-08-27",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3153","qpcr0824","qpcr0824.21",98210012,1000,54.7346166666667,11.0846805555556,"plt01","Paralithodes camtschaticus","Sep","MST0560",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0560_2019-09-24",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3154","qpcr0824","qpcr0824.22",94300001,1600,56.1315,11.1501361111111,"plt01","Paralithodes camtschaticus","Aug","MST0450",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0450_2019-08-27",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3155","qpcr0824","qpcr0824.23",97200002,1700,55.862,12.75,"plt01","Paralithodes camtschaticus","Aug","MST0422",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0422_2019-08-26",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3156","qpcr0824","qpcr0824.24",93740007,700,57.3698666666667,9.06805555555556,"plt01","Paralithodes camtschaticus","Aug","MST0527",NA,"Unknown","Paralithodes","camtschaticus",2019,"fall","MST0527_2019-08-29",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3157","qpcr0824","qpcr0824.25",93610032,1350,56.66285,9.96779444444444,"plt01","Paralithodes camtschaticus","May","MST0185",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0185_2019-05-22",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3158","qpcr0824","qpcr0824.26",93770056,590,56.7090333333333,8.26817222222222,"plt01","Paralithodes camtschaticus","Jun","MST0562",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0562_2019-06-12",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3159","qpcr0824","qpcr0824.27",94300001,1300,55.6746,10.0848722222222,"plt01","Paralithodes camtschaticus","May","MST0189",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0189_2019-05-28",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3160","qpcr0824","qpcr0824.28",94230001,950,55.4782666666667,10.5169111111111,"plt01","Paralithodes camtschaticus","May","MST0292",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0292_2019-05-27",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3161","qpcr0824","qpcr0824.29",91650035,400,55.0933,8.56669722222222,"plt01","Paralithodes camtschaticus","Apr","MST0489",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0489_2019-04-02",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3162","qpcr0824","qpcr0824.3",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"std1E3",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Paralithodes camtschaticus.qpcr0824.."
"3163","qpcr0824","qpcr0824.30",97200002,1600,55.862,12.75,"plt01","Paralithodes camtschaticus","May","MST0183",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0183_2019-05-23",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3164","qpcr0824","qpcr0824.31",95220322,1400,55.1218333333333,11.5833694444444,"plt01","Paralithodes camtschaticus","Mar","MST0215",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0215_2019-03-22",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3165","qpcr0824","qpcr0824.32",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"MSTNEC",NA,"Unknown","Paralithodes","camtschaticus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3166","qpcr0824","qpcr0824.4",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"std1E2",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Paralithodes camtschaticus.qpcr0824.."
"3167","qpcr0824","qpcr0824.5",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"std1E1",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Paralithodes camtschaticus.qpcr0824.."
"3168","qpcr0824","qpcr0824.6",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"std1E0",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Paralithodes camtschaticus.qpcr0824.."
"3169","qpcr0824","qpcr0824.7",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"std1E-1",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3170","qpcr0824","qpcr0824.8",NA,NA,NA,NA,"plt01","Paralithodes camtschaticus",NA,"NTC",NA,"NTC","Paralithodes","camtschaticus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3171","qpcr0824","qpcr0824.9",91650035,400,55.0933,8.56669722222222,"plt01","Paralithodes camtschaticus","Apr","MST0505",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0505_2019-04-02",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0824.."
"3172","qpcr0825","qpcr0825.1",NA,NA,NA,NA,"plt02","Paralithodes camtschaticus",NA,"std1E5",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Paralithodes camtschaticus.qpcr0825.."
"3173","qpcr0825","qpcr0825.10",93220011,1500,55.713,12.04,"plt02","Paralithodes camtschaticus","May","MST0476",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0476_2019-05-23",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3174","qpcr0825","qpcr0825.11",93500119,1350,57.6178166666667,10.5334777777778,"plt02","Paralithodes camtschaticus","Mar","MST0269",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0269_2019-03-12",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3175","qpcr0825","qpcr0825.12",97200002,1650,55.93765,12.5168833333333,"plt02","Paralithodes camtschaticus","Jun","MST0158",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0158_2019-06-25",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3176","qpcr0825","qpcr0825.13",92200001,1500,57.6078333333333,9.90025555555555,"plt02","Paralithodes camtschaticus","Jun","MST0129",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0129_2019-06-28",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3177","qpcr0825","qpcr0825.14",95700008,1450,54.8372666666667,9.81814166666667,"plt02","Paralithodes camtschaticus","Mar","MST0300",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0300_2019-03-21",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3178","qpcr0825","qpcr0825.15",95130028,1300,55.7044722222222,9.67034444444444,"plt02","Paralithodes camtschaticus","Mar","MST0278",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0278_2019-03-14",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3179","qpcr0825","qpcr0825.16",96510125,1300,55.0256666666667,10.4172694444444,"plt02","Paralithodes camtschaticus","Mar","MST0266",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0266_2019-03-07",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3180","qpcr0825","qpcr0825.17",91500007,1200,55.3375,8.35011666666667,"plt02","Paralithodes camtschaticus","May","MST0414",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0414_2019-05-14",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3181","qpcr0825","qpcr0825.18",99000052,1450,55.0003333333333,13.3000277777778,"plt02","Paralithodes camtschaticus","May","MST0187",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0187_2019-05-10",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3182","qpcr0825","qpcr0825.19",99000049,1500,55.25,15.59,"plt02","Paralithodes camtschaticus","May","MST0483",NA,"Unknown","Paralithodes","camtschaticus",2019,"spri","MST0483_2019-05-01",0,3,0,0,"'3/0/0/0'","Paralithodes camtschaticus.qpcr0825.."
"3183","qpcr0825","qpcr0825.2",NA,NA,NA,NA,"plt02","Paralithodes camtschaticus",NA,"std1E4",NA,"Standard","Paralithodes","camtschaticus",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Paralithodes camtschaticus.qpcr0825.."
